1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2R620A0A00000000,2,外用,R,肛門挿入,6,生活リズム型,１日２回午前と午後　肛門挿入,2108,20220725,99999999,0,0,0,0,0,0,１ニチ２カイゴゼントゴゴ　コウモンソウニュウ,900
2R62100900000000,2,外用,R,肛門挿入,6,生活リズム型,１日２回朝と就寝前　肛門挿入,2107,20220725,99999999,0,0,0,0,0,0,１ニチ２カイアサトシュウシンマエ　コウモンソウニュウ,900
2R62099000000000,2,外用,R,肛門挿入,6,生活リズム型,１日２回昼夕　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ２カイヒルユウ　コウモンソウニュウ,900
2R62109000000000,2,外用,R,肛門挿入,6,生活リズム型,１日２回昼と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ２カイヒルトシュウシンマエ　コウモンソウニュウ,900
2R62190000000000,2,外用,R,肛門挿入,6,生活リズム型,１日２回夕と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ２カイユウトシュウシンマエ　コウモンソウニュウ,900
2R63009990000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と朝昼　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトアサヒル　コウモンソウニュウ,900
2R63090990000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と朝夕　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトアサユウ　コウモンソウニュウ,900
2R63099090000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と昼夕　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトヒルユウ　コウモンソウニュウ,900
2R63100990000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と朝と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトアサトシュウシンマエ　コウモンソウニュウ,900
2R63109090000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と昼と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトヒルトシュウシンマエ　コウモンソウニュウ,900
2R63190090000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回起床時と夕と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイキショウジトユウトシュウシンマエ　コウモンソウニュウ,900
2R63099900000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回朝昼夕　肛門挿入,2109,20220725,99999999,0,0,0,0,0,0,１ニチ３カイアサヒルユウ　コウモンソウニュウ,900
2R63109900000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回朝昼と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイアサヒルトシュウシンマエ　コウモンソウニュウ,900
2R63190900000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回朝夕と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイアサユウトシュウシンマエ　コウモンソウニュウ,900
2R63199000000000,2,外用,R,肛門挿入,6,生活リズム型,１日３回昼夕と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ３カイヒルユウトシュウシンマエ　コウモンソウニュウ,900
2R64099990000000,2,外用,R,肛門挿入,6,生活リズム型,１日４回起床時と朝昼夕　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ４カイキショウジトアサヒルユウ　コウモンソウニュウ,900
2R64199900000000,2,外用,R,肛門挿入,6,生活リズム型,１日４回朝昼夕と就寝前　肛門挿入,2110,20220725,99999999,0,0,0,0,0,0,１ニチ４カイアサヒルユウトシュウシンマエ　コウモンソウニュウ,900
2R65199990000000,2,外用,R,肛門挿入,6,生活リズム型,１日５回起床時と朝昼夕と就寝前　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ５カイキショウジトアサヒルユウトシュウシンマエ　コウモンソウニュウ,900
2R6X000000000000,2,外用,R,肛門挿入,6,生活リズム型,１日○回決まった時間帯に肛門挿入,,20220725,99999999,1,0,1,0,0,0,１ニチマルカイキマッタジカンタイニコウモンソウニュウ,900
2R71000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日１回　肛門挿入,2201,20220725,99999999,0,0,0,0,0,0,１ニチ１カイ　コウモンソウニュウ,900
2R72000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日２回　肛門挿入,2202,20220725,99999999,0,0,0,0,0,0,１ニチ２カイ　コウモンソウニュウ,900
2R73000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日３回　肛門挿入,2203,20220725,99999999,0,0,0,0,0,0,１ニチ３カイ　コウモンソウニュウ,900
2R74000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日４回　肛門挿入,2204,20220725,99999999,0,0,0,0,0,0,１ニチ４カイ　コウモンソウニュウ,900
2R75000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日５回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ５カイ　コウモンソウニュウ,900
2R76000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日６回　肛門挿入,2205,20220725,99999999,0,0,0,0,0,0,１ニチ６カイ　コウモンソウニュウ,900
2R77000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日７回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ７カイ　コウモンソウニュウ,900
2R78000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日８回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ８カイ　コウモンソウニュウ,900
2R79000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日９回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ９カイ　コウモンソウニュウ,900
2R7A000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日１０回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ１０カイ　コウモンソウニュウ,900
2R7N000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日数回　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチスウカイ　コウモンソウニュウ,900
2R73A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日３回程度　肛門挿入,2206,20220725,99999999,0,0,0,0,0,0,１ニチ３カイテイド　コウモンソウニュウ,900
2R74A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日４回程度　肛門挿入,2207,20220725,99999999,0,0,0,0,0,0,１ニチ４カイテイド　コウモンソウニュウ,900
2R75A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日５回程度　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ５カイテイド　コウモンソウニュウ,900
2R76A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日６回程度　肛門挿入,2208,20220725,99999999,0,0,0,0,0,0,１ニチ６カイテイド　コウモンソウニュウ,900
2R77A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日７回程度　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ７カイテイド　コウモンソウニュウ,900
2R78A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日８回程度　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ８カイテイド　コウモンソウニュウ,900
2R79A00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日９回程度　肛門挿入,,20230123,99999999,0,0,0,0,0,0,１ニチ９カイテイド　コウモンソウニュウ,900
2R71200000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日１～２回　肛門挿入,2209,20220725,99999999,0,0,0,0,0,0,１ニチ１～２カイ　コウモンソウニュウ,900
2R71N00000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日１～数回　肛門挿入,2210,20220725,99999999,0,0,0,0,0,0,１ニチ１～スウカイ　コウモンソウニュウ,900
2R72300000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日２～３回　肛門挿入,2211,20220725,99999999,0,0,0,0,0,0,１ニチ２～３カイ　コウモンソウニュウ,900
2R73400000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日３～４回　肛門挿入,2212,20220725,99999999,0,0,0,0,0,0,１ニチ３～４カイ　コウモンソウニュウ,900
2R74500000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日４～５回　肛門挿入,2213,20220725,99999999,0,0,0,0,0,0,１ニチ４～５カイ　コウモンソウニュウ,900
2R7X000000000000,2,外用,R,肛門挿入,7,回数のみ指定型,１日○回　肛門挿入,,20220725,99999999,1,0,0,0,0,0,１ニチマルカイ　コウモンソウニュウ,900
2R82300000000000,2,外用,R,肛門挿入,8,時間間隔指定型,２～３時間毎　肛門挿入,2301,20220725,99999999,0,0,0,0,0,0,２～３ジカンゴト　コウモンソウニュウ,900
2R84600000000000,2,外用,R,肛門挿入,8,時間間隔指定型,４～６時間毎　肛門挿入,2302,20220725,99999999,0,0,0,0,0,0,４～６ジカンゴト　コウモンソウニュウ,900
2R8X000000000000,2,外用,R,肛門挿入,8,時間間隔指定型,○～○時間毎に肛門挿入,,20220725,99999999,1,0,0,0,1,0,マル～マルジカンゴトニコウモンソウニュウ,900
2S50110000000000,2,外用,S,肛門注入,5,頓用指示型,疼痛時　肛門注入,2401,20220725,99999999,0,0,0,0,0,0,トウツウジ　コウモンチュウニュウ,900
2S50120000000000,2,外用,S,肛門注入,5,頓用指示型,頭痛時　肛門注入,2402,20220725,99999999,0,0,0,0,0,0,ズツウジ　コウモンチュウニュウ,900
2S50130000000000,2,外用,S,肛門注入,5,頓用指示型,歯痛時　肛門注入,2403,20220725,99999999,0,0,0,0,0,0,シツウジ　コウモンチュウニュウ,900
2S50140000000000,2,外用,S,肛門注入,5,頓用指示型,胸痛時　肛門注入,2404,20220725,99999999,0,0,0,0,0,0,キョウツウジ　コウモンチュウニュウ,900
2S50150000000000,2,外用,S,肛門注入,5,頓用指示型,腹痛時　肛門注入,2405,20220725,99999999,0,0,0,0,0,0,フクツウジ　コウモンチュウニュウ,900
2S50160000000000,2,外用,S,肛門注入,5,頓用指示型,腰痛時　肛門注入,2406,20220725,99999999,0,0,0,0,0,0,ヨウツウジ　コウモンチュウニュウ,900
2S50170000000000,2,外用,S,肛門注入,5,頓用指示型,関節痛時　肛門注入,2407,20220725,99999999,0,0,0,0,0,0,カンセツツウジ　コウモンチュウニュウ,900
2S50210000000000,2,外用,S,肛門注入,5,頓用指示型,喘鳴時　肛門注入,2408,20220725,99999999,0,0,0,0,0,0,ゼンメイジ　コウモンチュウニュウ,900
2S50220000000000,2,外用,S,肛門注入,5,頓用指示型,喘息発作時　肛門注入,2409,20220725,99999999,0,0,0,0,0,0,ゼンソクホッサジ　コウモンチュウニュウ,900
2S50230000000000,2,外用,S,肛門注入,5,頓用指示型,喉がゴロゴロする時　肛門注入,2410,20220725,99999999,0,0,0,0,0,0,ノドガゴロゴロスルトキ　コウモンチュウニュウ,900
2S50240000000000,2,外用,S,肛門注入,5,頓用指示型,しゃっくり時　肛門注入,2411,20220725,99999999,0,0,0,0,0,0,シャックリジ　コウモンチュウニュウ,900
2S50250000000000,2,外用,S,肛門注入,5,頓用指示型,咳込時　肛門注入,2412,20220725,99999999,0,0,0,0,0,0,セキコミジ　コウモンチュウニュウ,900
2S50310000000000,2,外用,S,肛門注入,5,頓用指示型,血圧上昇時　肛門注入,,20220920,99999999,0,0,0,0,0,0,ケツアツジョウショウジ　コウモンチュウニュウ,900
2S50312000000000,2,外用,S,肛門注入,5,頓用指示型,血圧上昇時　肛門注入　必ず使用,,20220725,99999999,0,0,0,0,0,0,ケツアツジョウショウジ　コウモンチュウニュウ　カナラズシヨウ,900
2S50317000000000,2,外用,S,肛門注入,5,頓用指示型,血圧上昇時（以下の条件の場合）　肛門注入,2413,20220725,99999999,0,1,0,0,0,0,ケツアツジョウショウジ（イカノジョウケンノバアイ）　コウモンチュウニュウ,900
2S50320000000000,2,外用,S,肛門注入,5,頓用指示型,血糖上昇時　肛門注入,,20220920,99999999,0,0,0,0,0,0,ケットウジョウショウジ　コウモンチュウニュウ,900
2S50322000000000,2,外用,S,肛門注入,5,頓用指示型,血糖上昇時　肛門注入　必ず使用,,20220725,99999999,0,0,0,0,0,0,ケットウジョウショウジ　コウモンチュウニュウ　カナラズシヨウ,900
2S50327000000000,2,外用,S,肛門注入,5,頓用指示型,血糖上昇時（以下の条件の場合）　肛門注入,2414,20220725,99999999,0,1,0,0,0,0,ケットウジョウショウジ（イカノジョウケンノバアイ）　コウモンチュウニュウ,900
2S50410000000000,2,外用,S,肛門注入,5,頓用指示型,便秘時　肛門注入,2415,20220725,99999999,0,0,0,0,0,0,ベンピジ　コウモンチュウニュウ,900
2S50420000000000,2,外用,S,肛門注入,5,頓用指示型,お腹がゴロゴロする時　肛門注入,2416,20220725,99999999,0,0,0,0,0,0,オナカガゴロゴロスルトキ　コウモンチュウニュウ,900
2S50430000000000,2,外用,S,肛門注入,5,頓用指示型,下痢時　肛門注入,2417,20220725,99999999,0,0,0,0,0,0,ゲリジ　コウモンチュウニュウ,900
2S50440000000000,2,外用,S,肛門注入,5,頓用指示型,排便時　肛門注入,2418,20220725,99999999,0,0,0,0,0,0,ハイベンジ　コウモンチュウニュウ,900
2S50450000000000,2,外用,S,肛門注入,5,頓用指示型,嘔吐時　肛門注入,2419,20220725,99999999,0,0,0,0,0,0,オウトジ　コウモンチュウニュウ,900
2S50460000000000,2,外用,S,肛門注入,5,頓用指示型,口腔乾燥時　肛門注入,2420,20220725,99999999,0,0,0,0,0,0,コウクウカンソウジ　コウモンチュウニュウ,900
2S50470000000000,2,外用,S,肛門注入,5,頓用指示型,吐き気時　肛門注入,2421,20220725,99999999,0,0,0,0,0,0,ハキケジ　コウモンチュウニュウ,900
2S50480000000000,2,外用,S,肛門注入,5,頓用指示型,空腹時　肛門注入,2422,20220725,99999999,0,0,0,0,0,0,クウフクジ　コウモンチュウニュウ,900
2S50490000000000,2,外用,S,肛門注入,5,頓用指示型,出血時　肛門注入,2423,20220725,99999999,0,0,0,0,0,0,シュッケツジ　コウモンチュウニュウ,900
2S50510000000000,2,外用,S,肛門注入,5,頓用指示型,乏尿時　肛門注入,,20220920,99999999,0,0,0,0,0,0,ボウニョウジ　コウモンチュウニュウ,900
2S50512000000000,2,外用,S,肛門注入,5,頓用指示型,乏尿時　肛門注入　必ず使用,,20220725,99999999,0,0,0,0,0,0,ボウニョウジ　コウモンチュウニュウ　カナラズシヨウ,900
2S50515000000000,2,外用,S,肛門注入,5,頓用指示型,乏尿時（以下の条件の場合）　肛門注入,2424,20220725,99999999,0,1,0,0,0,0,ボウニョウジ（イカノジョウケンノバアイ）　コウモンチュウニュウ,900
2S50520000000000,2,外用,S,肛門注入,5,頓用指示型,多尿時　肛門注入,2425,20220725,99999999,0,0,0,0,0,0,タニョウジ　コウモンチュウニュウ,900
2S50530000000000,2,外用,S,肛門注入,5,頓用指示型,むくみ時　肛門注入,2426,20220725,99999999,0,0,0,0,0,0,ムクミジ　コウモンチュウニュウ,900
2S50610000000000,2,外用,S,肛門注入,5,頓用指示型,不眠時　肛門注入,2427,20220725,99999999,0,0,0,0,0,0,フミンジ　コウモンチュウニュウ,900
2S50620000000000,2,外用,S,肛門注入,5,頓用指示型,不安時　肛門注入,2428,20220725,99999999,0,0,0,0,0,0,フアンジ　コウモンチュウニュウ,900
2S50630000000000,2,外用,S,肛門注入,5,頓用指示型,不穏時　肛門注入,2429,20220725,99999999,0,0,0,0,0,0,フオンジ　コウモンチュウニュウ,900
2S50640000000000,2,外用,S,肛門注入,5,頓用指示型,いらいら時　肛門注入,2430,20220725,99999999,0,0,0,0,0,0,イライラジ　コウモンチュウニュウ,900
2S50650000000000,2,外用,S,肛門注入,5,頓用指示型,けいれん時　肛門注入,2431,20220725,99999999,0,0,0,0,0,0,ケイレンジ　コウモンチュウニュウ,900
2S50660000000000,2,外用,S,肛門注入,5,頓用指示型,めまい時　肛門注入,2432,20220725,99999999,0,0,0,0,0,0,メマイジ　コウモンチュウニュウ,900
2S50670000000000,2,外用,S,肛門注入,5,頓用指示型,疲労時　肛門注入,2433,20220725,99999999,0,0,0,0,0,0,ヒロウジ　コウモンチュウニュウ,900
2S50710000000000,2,外用,S,肛門注入,5,頓用指示型,発熱時　肛門注入,,20220920,99999999,0,0,0,0,0,0,ハツネツジ　コウモンチュウニュウ,900
2S50712000000000,2,外用,S,肛門注入,5,頓用指示型,発熱時　肛門注入　必ず使用,,20220725,99999999,0,0,0,0,0,0,ハツネツジ　コウモンチュウニュウ　カナラズシヨウ,900
2S50717000000000,2,外用,S,肛門注入,5,頓用指示型,発熱時（以下の条件の場合）　肛門注入,2434,20220725,99999999,0,1,0,0,0,0,ハツネツジ（イカノジョウケンノバアイ）　コウモンチュウニュウ,900
2S50720000000000,2,外用,S,肛門注入,5,頓用指示型,悪寒時　肛門注入,2435,20220725,99999999,0,0,0,0,0,0,オカンジ　コウモンチュウニュウ,900
2S50810000000000,2,外用,S,肛門注入,5,頓用指示型,かゆい時　肛門注入,2436,20220725,99999999,0,0,0,0,0,0,カユイトキ　コウモンチュウニュウ,900
